Kepler-218 System,http://bit.ly/2Iz4jPB,Kepler-218,0.0,737442.0,5502.0,http://bit.ly/336nzNZ,Kepler-218 d,0.0,16943.604,0.0,0.0,124.5244647,http://bit.ly/2Q2PngD
Kepler-987 System,http://bit.ly/2Iz4jPB,Kepler-987,1.9292523999999998E30,633087.0,5637.0,http://bit.ly/336nzNZ,Kepler-987 b,0.0,20804.172,0.0,0.0,105.3033148,http://bit.ly/2Q2PngD
Kepler-245 System,http://bit.ly/2Iz4jPB,Kepler-245,0.0,556560.0,5100.0,http://bit.ly/336nzNZ,Kepler-245 b,0.0,16371.668000000001,1.0621448840999998E7,0.0,7.49019,http://bit.ly/2Q2PngD
Kepler-245 System,http://bit.ly/2Iz4jPB,Kepler-245,0.0,556560.0,5100.0,http://bit.ly/336nzNZ,Kepler-245 c,0.0,13869.448,1.8550136004E7,0.0,17.460812,http://bit.ly/2Q2PngD
Kepler-245 System,http://bit.ly/2Iz4jPB,Kepler-245,0.0,556560.0,5100.0,http://bit.ly/336nzNZ,Kepler-245 d,0.0,19302.84,3.0218769942E7,0.0,36.277108,http://bit.ly/2Q2PngD
Kepler-245 System,http://bit.ly/2Iz4jPB,Kepler-245,0.0,556560.0,5100.0,http://bit.ly/336nzNZ,Kepler-245 e,0.0,11152.752,0.0,0.0,3.21982106,http://bit.ly/2Q2PngD
WASP-121 System,http://bit.ly/2Iz4jPB,WASP-121,2.685042E30,1015722.0,6459.0,http://bit.ly/336nzNZ,WASP-121 b,2.245334E27,133332.58,3805769.83824,0.0,1.2749255,http://bit.ly/2Q2PngD
Kepler-1084 System,http://bit.ly/2Iz4jPB,Kepler-1084,2.2275904000000002E30,890496.0,6113.0,http://bit.ly/336nzNZ,Kepler-1084 b,0.0,7077.7080000000005,0.0,0.0,2.05333679,http://bit.ly/2Q2PngD
MASCARA-1 System,http://bit.ly/2Iz4jPB,MASCARA-1,3.4209424E30,1460970.0,7554.0,http://bit.ly/336nzNZ,MASCARA-1 b,7.0226E27,107238.0,6432708.453,0.0,2.14878,http://bit.ly/2Q2PngD
HD 139357 System,http://bit.ly/2Iz4jPB,HD 139357,2.685042E30,7979679.0,4700.0,http://bit.ly/336nzNZ,HD 139357 b,1.8524479999999998E28,0.0,3.5305097556E8,0.1,1125.7,http://bit.ly/2Q2PngD
